config,feature,measure,association,rank,selected
Ordinal        | KruskalEps + Spearman,Ordinal('MEN_COLL'),KruskalEpsilonSquared,1.9065616745995953e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('MEN_FMP'),KruskalEpsilonSquared,9.852462818761465e-07,,False
Ordinal        | KruskalEps + Spearman,Ordinal('MEN_PROP'),KruskalEpsilonSquared,3.390761335096868e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('MEN_PAUV'),KruskalEpsilonSquared,5.727768097535917e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('COEFASS'),KruskalEpsilonSquared,4.2509953222379836e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_111'),KruskalEpsilonSquared,2.2486555404964073e-07,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_112'),KruskalEpsilonSquared,1.6719599680109176e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_121'),KruskalEpsilonSquared,1.3766211554949611e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_122'),KruskalEpsilonSquared,1.1936009105146144e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_123'),KruskalEpsilonSquared,6.705854480314791e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_124'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_131'),KruskalEpsilonSquared,1.5601239318314376e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_132'),KruskalEpsilonSquared,9.987537443791273e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_133'),KruskalEpsilonSquared,1.6189829299716074e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_141'),KruskalEpsilonSquared,1.3041079870404027e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_142'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_211'),KruskalEpsilonSquared,7.68384327541784e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_221'),KruskalEpsilonSquared,1.5366713802078827e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_222'),KruskalEpsilonSquared,6.410050795710296e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_223'),KruskalEpsilonSquared,0.0001962216771887016,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_231'),KruskalEpsilonSquared,1.597371622015388e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_242'),KruskalEpsilonSquared,5.033983355384713e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_243'),KruskalEpsilonSquared,1.046411829303077e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_244'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_311'),KruskalEpsilonSquared,0.00011643425645123587,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_312'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_313'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_321'),KruskalEpsilonSquared,0.00012294614646139043,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_322'),KruskalEpsilonSquared,5.687515601887906e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_324'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_331'),KruskalEpsilonSquared,1.4196628909312143e-07,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_332'),KruskalEpsilonSquared,6.50546043608793e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_333'),KruskalEpsilonSquared,7.577681909951359e-07,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_412'),KruskalEpsilonSquared,1.1522425858551896e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_421'),KruskalEpsilonSquared,1.2451701313485053e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_422'),KruskalEpsilonSquared,9.252791403502775e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_423'),KruskalEpsilonSquared,1.9160580923908234e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_511'),KruskalEpsilonSquared,3.468435537294287e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_512'),KruskalEpsilonSquared,2.183444348218991e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_521'),KruskalEpsilonSquared,1.947306481958763e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_522'),KruskalEpsilonSquared,8.508577833425645e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_523'),KruskalEpsilonSquared,1.319510176966192e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('PROPORTION_22'),KruskalEpsilonSquared,1.5815981045602747e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('PROPORTION_23'),KruskalEpsilonSquared,2.0729900885963218e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('PROPORTION_24'),KruskalEpsilonSquared,7.614363594710985e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('PROPORTION_31'),KruskalEpsilonSquared,9.506736032782906e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('PROPORTION_32'),KruskalEpsilonSquared,1.0646641324088923e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('MEN_1IND'),KruskalEpsilonSquared,3.915020534998661e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('MEN_5IND'),KruskalEpsilonSquared,1.1724570693828337e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('LOG_A2_A3'),KruskalEpsilonSquared,2.6106497846654347e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('IND_Y3_Y4'),KruskalEpsilonSquared,2.5190795190938664e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('IND_Y5_Y6'),KruskalEpsilonSquared,2.937781706457956e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('IND_Y8_Y9'),KruskalEpsilonSquared,4.680219357854475e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_1'),KruskalEpsilonSquared,2.0184883367766226e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('DISTANCE_2'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('ALTITUDE_1'),KruskalEpsilonSquared,0.00011114101179695326,,False
Ordinal        | KruskalEps + Spearman,Ordinal('ALTITUDE_2'),KruskalEpsilonSquared,9.105352231072299e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('ALTITUDE_3'),KruskalEpsilonSquared,8.340250333237746e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('ALTITUDE_4'),KruskalEpsilonSquared,5.036993598824002e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('ALTITUDE_5'),KruskalEpsilonSquared,8.660754722441122e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX25_MM_A'),KruskalEpsilonSquared,1.6861366715704153e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX25_MMAX_A'),KruskalEpsilonSquared,4.7152510060738524e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX25_MSOM_A'),KruskalEpsilonSquared,1.6861366715704153e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX0_MM_A'),KruskalEpsilonSquared,5.449022189744687e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX0_MMAX_A'),KruskalEpsilonSquared,9.947903913597984e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX0_MSOM_A'),KruskalEpsilonSquared,5.449022189744687e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXI27_MM_A'),KruskalEpsilonSquared,4.8053154964411436e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXI27_MMAX_A'),KruskalEpsilonSquared,3.443884646031102e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXI27_MSOM_A'),KruskalEpsilonSquared,4.8053154964411436e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXS32_MM_A'),KruskalEpsilonSquared,4.1178670733205675e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXS32_MMAX_A'),KruskalEpsilonSquared,3.3605371204762865e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXS32_MSOM_A'),KruskalEpsilonSquared,4.1178670733205675e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXI20_MM_A'),KruskalEpsilonSquared,6.69632376744231e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXI20_MMAX_A'),KruskalEpsilonSquared,1.9314507784837997e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTXI20_MSOM_A'),KruskalEpsilonSquared,6.69632376744231e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX30_MM_A'),KruskalEpsilonSquared,5.791642723450708e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX30_MMAX_A'),KruskalEpsilonSquared,5.956288485558399e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX30_MSOM_A'),KruskalEpsilonSquared,5.791642723450708e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX35_MM_A'),KruskalEpsilonSquared,1.6951394136552633e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX35_MMAX_A'),KruskalEpsilonSquared,1.9218467844853544e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTX35_MSOM_A'),KruskalEpsilonSquared,1.6951394136552633e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTN10_MM_A'),KruskalEpsilonSquared,2.9477922030013225e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTN10_MMAX_A'),KruskalEpsilonSquared,2.5318735784800635e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTN10_MSOM_A'),KruskalEpsilonSquared,2.9477922030013225e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI10_MM_A'),KruskalEpsilonSquared,2.051916449562504e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI10_MMAX_A'),KruskalEpsilonSquared,2.734914346970402e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI10_MSOM_A'),KruskalEpsilonSquared,2.051916449562504e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTN5_MM_A'),KruskalEpsilonSquared,4.2366620247376985e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTN5_MMAX_A'),KruskalEpsilonSquared,3.329190011295369e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTN5_MSOM_A'),KruskalEpsilonSquared,4.2366620247376985e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNS25_MM_A'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNS25_MMAX_A'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNS25_MSOM_A'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI15_MM_A'),KruskalEpsilonSquared,3.082505640149689e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI15_MMAX_A'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI15_MSOM_A'),KruskalEpsilonSquared,3.082505640149689e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI20_MM_A'),KruskalEpsilonSquared,2.207159232701615e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI20_MMAX_A'),KruskalEpsilonSquared,,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNI20_MSOM_A'),KruskalEpsilonSquared,2.207159232701615e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNS20_MM_A'),KruskalEpsilonSquared,4.2793394817431165e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNS20_MMAX_A'),KruskalEpsilonSquared,1.007225214826085e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTNS20_MSOM_A'),KruskalEpsilonSquared,4.2793394817431165e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTMS24_MM_A'),KruskalEpsilonSquared,2.7477547529187233e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTMS24_MMAX_A'),KruskalEpsilonSquared,3.114591833190222e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJTMS24_MSOM_A'),KruskalEpsilonSquared,2.7477547529187233e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TAMPLIAB_VOR_MM_A'),KruskalEpsilonSquared,9.098005655218263e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TAMPLIAB_VOR_MMAX_A'),KruskalEpsilonSquared,1.6469678956786153e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TAMPLIM_VOR_MM_A'),KruskalEpsilonSquared,8.943488932558543e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TAMPLIM_VOR_MMAX_A'),KruskalEpsilonSquared,1.615358402656173e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TM_VOR_MM_A'),KruskalEpsilonSquared,5.229482964389428e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TM_VOR_MMAX_A'),KruskalEpsilonSquared,4.293673712298391e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TMM_VOR_MM_A'),KruskalEpsilonSquared,2.875551010121886e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TMM_VOR_MMAX_A'),KruskalEpsilonSquared,2.9667801753347844e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TMMAX_VOR_MM_A'),KruskalEpsilonSquared,5.6562405397059385e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TMMAX_VOR_MMAX_A'),KruskalEpsilonSquared,3.5076857831491274e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TMMIN_VOR_MM_A'),KruskalEpsilonSquared,5.721936949587457e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TMMIN_VOR_MMAX_A'),KruskalEpsilonSquared,7.702584195564598e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TN_VOR_MM_A'),KruskalEpsilonSquared,3.9489111841491215e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TN_VOR_MMAX_A'),KruskalEpsilonSquared,3.520654863539745e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TNAB_VOR_MM_A'),KruskalEpsilonSquared,2.771708328465437e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TNAB_VOR_MMAX_A'),KruskalEpsilonSquared,3.935331309335749e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TNMAX_VOR_MM_A'),KruskalEpsilonSquared,2.5673827440953476e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TNMAX_VOR_MMAX_A'),KruskalEpsilonSquared,3.897665965606641e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TX_VOR_MM_A'),KruskalEpsilonSquared,5.340217960617181e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TX_VOR_MMAX_A'),KruskalEpsilonSquared,2.021610229826527e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TXAB_VOR_MM_A'),KruskalEpsilonSquared,6.596094078760362e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TXAB_VOR_MMAX_A'),KruskalEpsilonSquared,3.8071131353993846e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TXMIN_VOR_MM_A'),KruskalEpsilonSquared,2.5142401361384843e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('TXMIN_VOR_MMAX_A'),KruskalEpsilonSquared,1.4343066693729077e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF10_MM_A'),KruskalEpsilonSquared,0.00012685895470133533,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF10_MMAX_A'),KruskalEpsilonSquared,0.00010863060361288528,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF10_MSOM_A'),KruskalEpsilonSquared,0.00012685895470133533,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF16_MM_A'),KruskalEpsilonSquared,3.548757073071042e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF16_MMAX_A'),KruskalEpsilonSquared,8.073052909050942e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF16_MSOM_A'),KruskalEpsilonSquared,3.548757073071042e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF28_MM_A'),KruskalEpsilonSquared,6.0773377193968404e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF28_MMAX_A'),KruskalEpsilonSquared,2.2278956606343686e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFF28_MSOM_A'),KruskalEpsilonSquared,6.0773377193968404e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S10_MM_A'),KruskalEpsilonSquared,0.00013163205219047765,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S10_MMAX_A'),KruskalEpsilonSquared,0.00012779087255932942,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S10_MSOM_A'),KruskalEpsilonSquared,0.00013163205219047765,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S16_MM_A'),KruskalEpsilonSquared,2.9351650549041232e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S16_MMAX_A'),KruskalEpsilonSquared,8.843617149500562e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S16_MSOM_A'),KruskalEpsilonSquared,2.9351650549041232e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S28_MM_A'),KruskalEpsilonSquared,0.00011283719178009462,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S28_MMAX_A'),KruskalEpsilonSquared,4.102318270160395e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXI3S28_MSOM_A'),KruskalEpsilonSquared,0.00011283719178009462,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY8_MM_A'),KruskalEpsilonSquared,0.00010905461767638458,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY8_MMAX_A'),KruskalEpsilonSquared,0.00013509666642576046,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY8_MSOM_A'),KruskalEpsilonSquared,0.00010905461767638458,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY10_MM_A'),KruskalEpsilonSquared,8.847019184108462e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY10_MMAX_A'),KruskalEpsilonSquared,9.031955631029075e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY10_MSOM_A'),KruskalEpsilonSquared,8.847019184108462e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY15_MM_A'),KruskalEpsilonSquared,6.00085691697895e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY15_MMAX_A'),KruskalEpsilonSquared,4.611691665563952e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('NBJFXY15_MSOM_A'),KruskalEpsilonSquared,6.00085691697895e-06,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FFM_VOR_MM_A'),KruskalEpsilonSquared,3.424766817868802e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FFM_VOR_MMAX_A'),KruskalEpsilonSquared,8.657931105786516e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FXI3SAB_VOR_MM_A'),KruskalEpsilonSquared,4.9503738661541225e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FXI3SAB_VOR_MMAX_A'),KruskalEpsilonSquared,4.948123154262675e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FXIAB_VOR_MM_A'),KruskalEpsilonSquared,1.370814983450438e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FXIAB_VOR_MMAX_A'),KruskalEpsilonSquared,5.764438432738477e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FXYAB_VOR_MM_A'),KruskalEpsilonSquared,4.754874682589204e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FXYAB_VOR_MMAX_A'),KruskalEpsilonSquared,3.17003367778757e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FFM_VOR_COM_MM_A_Y'),KruskalEpsilonSquared,8.311983220789425e-05,,False
Ordinal        | KruskalEps + Spearman,Ordinal('FFM_VOR_COM_MMAX_A_Y'),KruskalEpsilonSquared,0.00010845103206313204,,False
